"","replication","l_seq","n_seq","motif","p.value","p.value.adj","criterion","nnoi","n.pos05","n.pos001","n.neg05","n.neg001","n.pos.adj05","n.pos.adj001","n.neg.adj05","n.neg.adj001"
"258",1,16,1000,"3.1.1_0.1",4.14430171263191e-05,0.00560309591547835,"ig",1,0,0,23,6,0,0,5,4
"259",1,16,1000,"2.3.4_2.1",0,0,"ig",1,0,0,23,6,0,0,5,3
"260",1,16,1000,"1.4.4_1.2",1.02069463991938e-11,3.44994788292752e-09,"ig",1,0,0,23,6,0,0,5,3
"261",1,16,1000,"3.2_2",0.284874524280351,0.964926267920586,"kl",25,1,0,23,7,0,0,6,4
"262",1,16,1000,"2.3_3",0.0136621021394002,0.576701961988021,"kl",1,0,0,23,7,0,0,6,4
"263",1,16,1000,"3.1.1_0.1",4.14430171263191e-05,0.00560309591547835,"kl",1,0,0,23,6,0,0,5,4
"264",1,16,1000,"2.3.4_2.1",0,0,"kl",1,0,0,23,6,0,0,5,3
"265",1,16,1000,"1.4.4_1.2",1.02069463991938e-11,3.44994788292752e-09,"kl",1,0,0,23,6,0,0,5,3
"266",1,16,1000,"3.2_2",0.284874524280351,0.964926267920586,"cs",25,1,0,23,7,0,0,6,4
"267",1,16,1000,"2.3_3",0.0136621021394002,0.576701961988021,"cs",1,0,0,23,7,0,0,6,4
"268",1,16,1000,"3.1.1_0.1",4.14430171263191e-05,0.00560309591547835,"cs",1,0,0,23,6,0,0,5,4
"269",1,16,1000,"2.3.4_2.1",0,0,"cs",1,0,0,23,6,0,0,5,3
"270",1,16,1000,"1.4.4_1.2",1.02069463991938e-11,3.44994788292752e-09,"cs",1,0,0,23,6,0,0,5,3
"271",1,20,1000,"3.2_2",0.653423534795401,1,"ig",25,1,0,14,3,0,0,3,3
"272",1,20,1000,"2.3_3",0.0652138547590213,1,"ig",1,0,0,15,3,0,0,3,3
"273",1,20,1000,"3.1.1_0.1",1.04211271612087e-07,2.34822732032569e-05,"ig",1,0,0,14,2,0,0,2,2
"274",1,20,1000,"2.3.4_2.1",2.24320162445224e-09,1.51640429812971e-06,"ig",1,0,0,14,2,0,0,2,2
"275",1,20,1000,"1.4.4_1.2",1.04211271612087e-07,2.34822732032569e-05,"ig",1,0,0,14,2,0,0,2,2
"276",1,20,1000,"3.2_2",0.653423534795401,1,"kl",25,1,0,14,3,0,0,3,3
"277",1,20,1000,"2.3_3",0.0652138547590213,1,"kl",1,0,0,15,3,0,0,3,3
"278",1,20,1000,"3.1.1_0.1",1.04211271612087e-07,2.34822732032569e-05,"kl",1,0,0,14,2,0,0,2,2
"279",1,20,1000,"2.3.4_2.1",2.24320162445224e-09,1.51640429812971e-06,"kl",1,0,0,14,2,0,0,2,2
"280",1,20,1000,"1.4.4_1.2",1.04211271612087e-07,2.34822732032569e-05,"kl",1,0,0,14,2,0,0,2,2
"281",1,20,1000,"3.2_2",0.653423534795401,1,"cs",25,1,0,14,3,0,0,3,3
"282",1,20,1000,"2.3_3",0.0652138547590213,1,"cs",1,0,0,15,3,0,0,3,3
"283",1,20,1000,"3.1.1_0.1",1.04211271612087e-07,2.34822732032569e-05,"cs",1,0,0,14,2,0,0,2,2
"284",1,20,1000,"2.3.4_2.1",2.24320162445224e-09,1.51640429812971e-06,"cs",1,0,0,14,2,0,0,2,2
"285",1,20,1000,"1.4.4_1.2",1.04211271612087e-07,2.34822732032569e-05,"cs",1,0,0,14,2,0,0,2,2
"286",1,24,1000,"3.2_2",0.218469735993223,1,"ig",25,0,0,13,3,0,0,2,2
"287",1,24,1000,"2.3_3",0.28474895168577,1,"ig",1,0,0,13,3,0,0,2,2
"288",1,24,1000,"3.1.1_0.1",0.00747480522052172,0.770522507076195,"ig",1,0,0,12,3,0,0,2,2
"289",1,24,1000,"2.3.4_2.1",1.15427523095235e-09,3.88990752830942e-07,"ig",1,0,0,12,2,0,0,1,1
"290",1,24,1000,"1.4.4_1.2",1.01513064620917e-09,3.88990752830942e-07,"ig",1,0,0,12,2,0,0,1,1
"291",1,24,1000,"3.2_2",0.218469735993223,1,"kl",25,0,0,13,3,0,0,2,2
"292",1,24,1000,"2.3_3",0.28474895168577,1,"kl",1,0,0,13,3,0,0,2,2
"293",1,24,1000,"3.1.1_0.1",0.00747480522052172,0.770522507076195,"kl",1,0,0,12,3,0,0,2,2
"294",1,24,1000,"2.3.4_2.1",1.15427523095235e-09,3.88990752830942e-07,"kl",1,0,0,12,2,0,0,1,1
"295",1,24,1000,"1.4.4_1.2",1.01513064620917e-09,3.88990752830942e-07,"kl",1,0,0,12,2,0,0,1,1
"296",1,24,1000,"3.2_2",0.218469735993223,1,"cs",25,0,0,13,3,0,0,2,2
"297",1,24,1000,"2.3_3",0.28474895168577,1,"cs",1,0,0,13,3,0,0,2,2
"298",1,24,1000,"3.1.1_0.1",0.00747480522052172,0.770522507076195,"cs",1,0,0,12,3,0,0,2,2
"299",1,24,1000,"2.3.4_2.1",1.15427523095235e-09,3.88990752830942e-07,"cs",1,0,0,12,2,0,0,1,1
"300",1,24,1000,"1.4.4_1.2",1.01513064620917e-09,3.88990752830942e-07,"cs",1,0,0,12,2,0,0,1,1
"301",2,8,250,"4.2_1",0.0341889346666613,0.962988326444293,"ig",25,1,0,24,3,0,0,0,0
"302",2,8,250,"3.3_2",0.709022221195453,1,"ig",24,0,0,26,3,0,0,0,0
"303",2,8,250,"2.4_2",0.000298586973098036,0.100922396907136,"ig",25,1,0,24,2,0,0,0,0
"304",2,8,250,"4.4_2",0.000652367924492303,0.147000238985599,"ig",24,1,0,24,2,0,0,0,0
"305",2,8,250,"3.1.4_2.0",7.91589239601542e-05,0.0535114325970643,"ig",1,0,0,25,2,0,0,0,0
"306",2,8,250,"4.2_1",0.0341889346666613,0.962988326444293,"kl",25,1,0,24,3,0,0,0,0
"307",2,8,250,"3.3_2",0.709022221195453,1,"kl",24,0,0,26,3,0,0,0,0
"308",2,8,250,"2.4_2",0.000298586973098036,0.100922396907136,"kl",25,1,0,24,2,0,0,0,0
"309",2,8,250,"4.4_2",0.000652367924492303,0.147000238985599,"kl",24,1,0,24,2,0,0,0,0
"310",2,8,250,"3.1.4_2.0",7.91589239601542e-05,0.0535114325970643,"kl",1,0,0,25,2,0,0,0,0
"311",2,8,250,"4.2_1",0.0341889346666613,0.962988326444293,"cs",25,1,0,24,3,0,0,0,0
"312",2,8,250,"3.3_2",0.709022221195453,1,"cs",24,0,0,26,3,0,0,0,0
"313",2,8,250,"2.4_2",0.000298586973098036,0.100922396907136,"cs",25,1,0,24,2,0,0,0,0
"314",2,8,250,"4.4_2",0.000652367924492303,0.147000238985599,"cs",24,1,0,24,2,0,0,0,0
"315",2,8,250,"3.1.4_2.0",7.91589239601542e-05,0.0535114325970643,"cs",1,0,0,25,2,0,0,0,0
"316",2,12,250,"4.2_1",0.942379485132815,1,"ig",25,0,0,1,1,0,0,0,0
"317",2,12,250,"3.3_2",0.942379485132815,1,"ig",24,0,0,1,1,0,0,0,0
"318",2,12,250,"2.4_2",0.171136759613889,1,"ig",25,0,0,1,1,0,0,0,0
"319",2,12,250,"4.4_2",0.171136759613889,1,"ig",24,0,0,1,1,0,0,0,0
"320",2,12,250,"3.1.4_2.0",0.000226207577687099,0.152916322516479,"ig",1,0,0,0,0,0,0,0,0
"321",2,12,250,"4.2_1",0.942379485132815,1,"kl",25,0,0,1,1,0,0,0,0
"322",2,12,250,"3.3_2",0.942379485132815,1,"kl",24,0,0,1,1,0,0,0,0
"323",2,12,250,"2.4_2",0.171136759613889,1,"kl",25,0,0,1,1,0,0,0,0
"324",2,12,250,"4.4_2",0.171136759613889,1,"kl",24,0,0,1,1,0,0,0,0
"325",2,12,250,"3.1.4_2.0",0.000226207577687099,0.152916322516479,"kl",1,0,0,0,0,0,0,0,0
"326",2,12,250,"4.2_1",0.942379485132815,1,"cs",25,0,0,1,1,0,0,0,0
"327",2,12,250,"3.3_2",0.942379485132815,1,"cs",24,0,0,1,1,0,0,0,0
"328",2,12,250,"2.4_2",0.171136759613889,1,"cs",25,0,0,1,1,0,0,0,0
"329",2,12,250,"4.4_2",0.171136759613889,1,"cs",24,0,0,1,1,0,0,0,0
"330",2,12,250,"3.1.4_2.0",0.000226207577687099,0.152916322516479,"cs",1,0,0,0,0,0,0,0,0
"331",2,16,250,"4.2_1",0.0435514691580413,1,"ig",25,1,0,5,0,0,0,0,0
"332",2,16,250,"3.3_2",0.749926955578121,1,"ig",24,1,0,6,0,0,0,0,0
"333",2,16,250,"2.4_2",0.527252037355029,1,"ig",25,0,0,7,0,0,0,0,0
"334",2,16,250,"4.4_2",0.236891248913998,1,"ig",24,0,0,7,0,0,0,0,0
"335",2,16,250,"3.1.4_2.0",0.0435514691580413,1,"ig",1,0,0,6,0,0,0,0,0
"336",2,16,250,"4.2_1",0.0435514691580413,1,"kl",25,1,0,5,0,0,0,0,0
"337",2,16,250,"3.3_2",0.749926955578121,1,"kl",24,1,0,6,0,0,0,0,0
"338",2,16,250,"2.4_2",0.527252037355029,1,"kl",25,0,0,7,0,0,0,0,0
"339",2,16,250,"4.4_2",0.236891248913998,1,"kl",24,0,0,7,0,0,0,0,0
"340",2,16,250,"3.1.4_2.0",0.0435514691580413,1,"kl",1,0,0,6,0,0,0,0,0
"341",2,16,250,"4.2_1",0.0435514691580413,1,"cs",25,1,0,5,0,0,0,0,0
"342",2,16,250,"3.3_2",0.749926955578121,1,"cs",24,1,0,6,0,0,0,0,0
"343",2,16,250,"2.4_2",0.527252037355029,1,"cs",25,0,0,7,0,0,0,0,0
"344",2,16,250,"4.4_2",0.236891248913998,1,"cs",24,0,0,7,0,0,0,0,0
"345",2,16,250,"3.1.4_2.0",0.0435514691580413,1,"cs",1,0,0,6,0,0,0,0,0
"346",2,20,250,"4.2_1",0.896534501022077,1,"ig",25,0,0,0,0,0,0,0,0
"347",2,20,250,"3.3_2",0.939669558149107,1,"ig",24,0,0,0,0,0,0,0,0
"348",2,20,250,"2.4_2",0.896534501022077,1,"ig",25,0,0,0,0,0,0,0,0
"349",2,20,250,"4.4_2",0.393247290028511,1,"ig",24,0,0,0,0,0,0,0,0
"350",2,20,250,"3.1.4_2.0",0.18585899175687,1,"ig",1,0,0,0,0,0,0,0,0
"351",2,20,250,"4.2_1",0.896534501022077,1,"kl",25,0,0,0,0,0,0,0,0
"352",2,20,250,"3.3_2",0.939669558149107,1,"kl",24,0,0,0,0,0,0,0,0
"353",2,20,250,"2.4_2",0.896534501022077,1,"kl",25,0,0,0,0,0,0,0,0
"354",2,20,250,"4.4_2",0.393247290028511,1,"kl",24,0,0,0,0,0,0,0,0
"355",2,20,250,"3.1.4_2.0",0.18585899175687,1,"kl",1,0,0,0,0,0,0,0,0
"356",2,20,250,"4.2_1",0.896534501022077,1,"cs",25,0,0,0,0,0,0,0,0
"357",2,20,250,"3.3_2",0.939669558149107,1,"cs",24,0,0,0,0,0,0,0,0
"358",2,20,250,"2.4_2",0.896534501022077,1,"cs",25,0,0,0,0,0,0,0,0
"359",2,20,250,"4.4_2",0.393247290028511,1,"cs",24,0,0,0,0,0,0,0,0
"360",2,20,250,"3.1.4_2.0",0.18585899175687,1,"cs",1,0,0,0,0,0,0,0,0
"361",2,24,250,"4.2_1",0.507522487970111,1,"ig",25,0,0,5,0,0,0,0,0
"362",2,24,250,"3.3_2",0.533129608705352,1,"ig",24,0,0,5,0,0,0,0,0
"363",2,24,250,"2.4_2",0.00205224594792242,1,"ig",25,0,0,4,0,0,0,0,0
"364",2,24,250,"4.4_2",0.120464181886029,1,"ig",24,1,0,4,0,0,0,0,0
"365",2,24,250,"3.1.4_2.0",0.0066775875586611,1,"ig",1,0,0,4,0,0,0,0,0
"366",2,24,250,"4.2_1",0.507522487970111,1,"kl",25,0,0,5,0,0,0,0,0
"367",2,24,250,"3.3_2",0.533129608705352,1,"kl",24,0,0,5,0,0,0,0,0
"368",2,24,250,"2.4_2",0.00205224594792242,1,"kl",25,0,0,4,0,0,0,0,0
"369",2,24,250,"4.4_2",0.120464181886029,1,"kl",24,1,0,4,0,0,0,0,0
"370",2,24,250,"3.1.4_2.0",0.0066775875586611,1,"kl",1,0,0,4,0,0,0,0,0
"371",2,24,250,"4.2_1",0.507522487970111,1,"cs",25,0,0,5,0,0,0,0,0
"372",2,24,250,"3.3_2",0.533129608705352,1,"cs",24,0,0,5,0,0,0,0,0
"373",2,24,250,"2.4_2",0.00205224594792242,1,"cs",25,0,0,4,0,0,0,0,0
"374",2,24,250,"4.4_2",0.120464181886029,1,"cs",24,1,0,4,0,0,0,0,0
"375",2,24,250,"3.1.4_2.0",0.0066775875586611,1,"cs",1,0,0,4,0,0,0,0,0
"376",2,8,500,"4.2_1",0.000756149138050777,0.0638946021652906,"ig",25,0,0,50,7,0,0,7,3
"377",2,8,500,"3.3_2",0.132564388031152,0.655969419018503,"ig",24,0,0,51,8,0,0,7,3
"378",2,8,500,"2.4_2",0.000362835870770921,0.0350395783773061,"ig",25,2,0,48,7,0,0,6,3
"379",2,8,500,"4.4_2",0.000362835870770921,0.0350395783773061,"ig",24,2,0,48,7,0,0,6,3
"380",2,8,500,"3.1.4_2.0",1.34341426871742e-11,9.08148045652979e-09,"ig",1,0,0,50,7,0,0,6,2
"381",2,8,500,"4.2_1",0.000756149138050777,0.0638946021652906,"kl",25,0,0,50,7,0,0,7,3
"382",2,8,500,"3.3_2",0.132564388031152,0.655969419018503,"kl",24,0,0,51,8,0,0,7,3
"383",2,8,500,"2.4_2",0.000362835870770921,0.0350395783773061,"kl",25,2,0,48,7,0,0,6,3
"384",2,8,500,"4.4_2",0.000362835870770921,0.0350395783773061,"kl",24,2,0,48,7,0,0,6,3
"385",2,8,500,"3.1.4_2.0",1.34341426871742e-11,9.08148045652979e-09,"kl",1,0,0,50,7,0,0,6,2
"386",2,8,500,"4.2_1",0.000756149138050777,0.0638946021652906,"cs",25,0,0,50,7,0,0,7,3
"387",2,8,500,"3.3_2",0.132564388031152,0.655969419018503,"cs",24,0,0,51,8,0,0,7,3
"388",2,8,500,"2.4_2",0.000362835870770921,0.0350395783773061,"cs",25,2,0,48,7,0,0,6,3
"389",2,8,500,"4.4_2",0.000362835870770921,0.0350395783773061,"cs",24,2,0,48,7,0,0,6,3
"390",2,8,500,"3.1.4_2.0",1.34341426871742e-11,9.08148045652979e-09,"cs",1,0,0,50,7,0,0,6,2
"391",2,12,500,"4.2_1",0.0811447846496133,1,"ig",25,1,0,34,2,0,0,1,1
"392",2,12,500,"3.3_2",0.249613203654526,1,"ig",24,0,0,35,2,0,0,1,1
"393",2,12,500,"2.4_2",0.00839250668516168,0.378222301277953,"ig",25,1,0,33,2,0,0,1,1
"394",2,12,500,"4.4_2",0.00342684829418749,0.378222301277953,"ig",24,5,0,29,2,0,0,1,1
"395",2,12,500,"3.1.4_2.0",2.60427235332372e-11,1.76048811084684e-08,"ig",1,0,0,34,1,0,0,0,0
"396",2,12,500,"4.2_1",0.0811447846496133,1,"kl",25,1,0,34,2,0,0,1,1
"397",2,12,500,"3.3_2",0.249613203654526,1,"kl",24,0,0,35,2,0,0,1,1
"398",2,12,500,"2.4_2",0.00839250668516168,0.378222301277953,"kl",25,1,0,33,2,0,0,1,1
"399",2,12,500,"4.4_2",0.00342684829418749,0.378222301277953,"kl",24,5,0,29,2,0,0,1,1
"400",2,12,500,"3.1.4_2.0",2.60427235332372e-11,1.76048811084684e-08,"kl",1,0,0,34,1,0,0,0,0
"401",2,12,500,"4.2_1",0.0811447846496133,1,"cs",25,1,0,34,2,0,0,1,1
"402",2,12,500,"3.3_2",0.249613203654526,1,"cs",24,0,0,35,2,0,0,1,1
"403",2,12,500,"2.4_2",0.00839250668516168,0.378222301277953,"cs",25,1,0,33,2,0,0,1,1
"404",2,12,500,"4.4_2",0.00342684829418749,0.378222301277953,"cs",24,5,0,29,2,0,0,1,1
"405",2,12,500,"3.1.4_2.0",2.60427235332372e-11,1.76048811084684e-08,"cs",1,0,0,34,1,0,0,0,0
"406",2,16,500,"4.2_1",0.0433780971993706,0.497010062826687,"ig",25,1,0,59,6,0,0,3,1
"407",2,16,500,"3.3_2",0.0893827459317183,0.663986112635622,"ig",24,2,0,59,6,0,0,3,1
"408",2,16,500,"2.4_2",0.0222448859445961,0.385578023039665,"ig",25,1,0,59,6,0,0,3,1
"409",2,16,500,"4.4_2",1.25243280823343e-05,0.00282214859455267,"ig",24,7,0,53,5,0,0,2,1
"410",2,16,500,"3.1.4_2.0",6.81956109360726e-08,4.61002329927851e-05,"ig",1,0,0,60,5,0,0,2,0
"411",2,16,500,"4.2_1",0.0433780971993706,0.497010062826687,"kl",25,1,0,59,6,0,0,3,1
"412",2,16,500,"3.3_2",0.0893827459317183,0.663986112635622,"kl",24,2,0,59,6,0,0,3,1
"413",2,16,500,"2.4_2",0.0222448859445961,0.385578023039665,"kl",25,1,0,59,6,0,0,3,1
"414",2,16,500,"4.4_2",1.25243280823343e-05,0.00282214859455267,"kl",24,7,0,53,5,0,0,2,1
"415",2,16,500,"3.1.4_2.0",6.81956109360726e-08,4.61002329927851e-05,"kl",1,0,0,60,5,0,0,2,0
"416",2,16,500,"4.2_1",0.0433780971993706,0.497010062826687,"cs",25,1,0,59,6,0,0,3,1
"417",2,16,500,"3.3_2",0.0893827459317183,0.663986112635622,"cs",24,2,0,59,6,0,0,3,1
"418",2,16,500,"2.4_2",0.0222448859445961,0.385578023039665,"cs",25,1,0,59,6,0,0,3,1
"419",2,16,500,"4.4_2",1.25243280823343e-05,0.00282214859455267,"cs",24,7,0,53,5,0,0,2,1
"420",2,16,500,"3.1.4_2.0",6.81956109360726e-08,4.61002329927851e-05,"cs",1,0,0,60,5,0,0,2,0
"421",2,20,500,"4.2_1",0.378349292208342,1,"ig",25,2,0,65,9,0,0,8,0
"422",2,20,500,"3.3_2",0.509926824010923,1,"ig",24,2,0,65,9,0,0,8,0
"423",2,20,500,"2.4_2",0.0221212499786297,0.449767021208363,"ig",25,1,0,65,9,0,0,8,0
"424",2,20,500,"4.4_2",0.000117888299996594,0.0199231226994243,"ig",24,5,0,61,8,0,0,7,0
"425",2,20,500,"3.1.4_2.0",1.41579864534336e-05,0.0095707988425211,"ig",1,0,0,66,8,0,0,7,0
"426",2,20,500,"4.2_1",0.378349292208342,1,"kl",25,2,0,65,9,0,0,8,0
"427",2,20,500,"3.3_2",0.509926824010923,1,"kl",24,2,0,65,9,0,0,8,0
"428",2,20,500,"2.4_2",0.0221212499786297,0.449767021208363,"kl",25,1,0,65,9,0,0,8,0
"429",2,20,500,"4.4_2",0.000117888299996594,0.0199231226994243,"kl",24,5,0,61,8,0,0,7,0
"430",2,20,500,"3.1.4_2.0",1.41579864534336e-05,0.0095707988425211,"kl",1,0,0,66,8,0,0,7,0
"431",2,20,500,"4.2_1",0.378349292208342,1,"cs",25,2,0,65,9,0,0,8,0
"432",2,20,500,"3.3_2",0.509926824010923,1,"cs",24,2,0,65,9,0,0,8,0
"433",2,20,500,"2.4_2",0.0221212499786297,0.449767021208363,"cs",25,1,0,65,9,0,0,8,0
"434",2,20,500,"4.4_2",0.000117888299996594,0.0199231226994243,"cs",24,5,0,61,8,0,0,7,0
"435",2,20,500,"3.1.4_2.0",1.41579864534336e-05,0.0095707988425211,"cs",1,0,0,66,8,0,0,7,0
"436",2,24,500,"4.2_1",0.279720353353634,1,"ig",25,1,0,18,3,0,0,2,0
"437",2,24,500,"3.3_2",0.778201330311749,1,"ig",24,0,0,19,3,0,0,2,0
"438",2,24,500,"2.4_2",0.00421494872202401,0.567332097984432,"ig",25,1,0,17,3,0,0,2,0
"439",2,24,500,"4.4_2",0.0157089562119568,0.961102502786084,"ig",24,3,0,15,3,0,0,2,0
"440",2,24,500,"3.1.4_2.0",4.86742074956581e-06,0.00327577416445779,"ig",1,0,0,18,2,0,0,1,0
"441",2,24,500,"4.2_1",0.279720353353634,1,"kl",25,1,0,18,3,0,0,2,0
"442",2,24,500,"3.3_2",0.778201330311749,1,"kl",24,0,0,19,3,0,0,2,0
"443",2,24,500,"2.4_2",0.00421494872202401,0.567332097984432,"kl",25,1,0,17,3,0,0,2,0
"444",2,24,500,"4.4_2",0.0157089562119568,0.961102502786084,"kl",24,3,0,15,3,0,0,2,0
"445",2,24,500,"3.1.4_2.0",4.86742074956581e-06,0.00327577416445779,"kl",1,0,0,18,2,0,0,1,0
"446",2,24,500,"4.2_1",0.279720353353634,1,"cs",25,1,0,18,3,0,0,2,0
"447",2,24,500,"3.3_2",0.778201330311749,1,"cs",24,0,0,19,3,0,0,2,0
"448",2,24,500,"2.4_2",0.00421494872202401,0.567332097984432,"cs",25,1,0,17,3,0,0,2,0
"449",2,24,500,"4.4_2",0.0157089562119568,0.961102502786084,"cs",24,3,0,15,3,0,0,2,0
"450",2,24,500,"3.1.4_2.0",4.86742074956581e-06,0.00327577416445779,"cs",1,0,0,18,2,0,0,1,0
"451",2,8,750,"4.2_1",0.000108998509653886,0.00334922693300123,"ig",25,3,0,147,36,1,0,62,14
"452",2,8,750,"3.3_2",0.000536210650530962,0.0120826133252977,"ig",24,1,0,149,36,0,0,63,14
"453",2,8,750,"2.4_2",6.3276162975967e-09,8.55493723435074e-07,"ig",25,5,2,145,34,5,1,58,12
"454",2,8,750,"4.4_2",3.98496167730578e-08,3.36729261732338e-06,"ig",24,10,2,140,34,5,1,58,12
"455",2,8,750,"3.1.4_2.0",0,0,"ig",1,0,0,150,36,0,0,63,13
"456",2,8,750,"4.2_1",0.000108998509653886,0.00334922693300123,"kl",25,3,0,147,36,1,0,62,14
"457",2,8,750,"3.3_2",0.000536210650530962,0.0120826133252977,"kl",24,1,0,149,36,0,0,63,14
"458",2,8,750,"2.4_2",6.3276162975967e-09,8.55493723435074e-07,"kl",25,5,2,145,34,5,1,58,12
"459",2,8,750,"4.4_2",3.98496167730578e-08,3.36729261732338e-06,"kl",24,10,2,140,34,5,1,58,12
"460",2,8,750,"3.1.4_2.0",0,0,"kl",1,0,0,150,36,0,0,63,13
"461",2,8,750,"4.2_1",0.000108998509653886,0.00334922693300123,"cs",25,3,0,147,36,1,0,62,14
"462",2,8,750,"3.3_2",0.000536210650530962,0.0120826133252977,"cs",24,1,0,149,36,0,0,63,14
"463",2,8,750,"2.4_2",6.3276162975967e-09,8.55493723435074e-07,"cs",25,5,2,145,34,5,1,58,12
"464",2,8,750,"4.4_2",3.98496167730578e-08,3.36729261732338e-06,"cs",24,10,2,140,34,5,1,58,12
"465",2,8,750,"3.1.4_2.0",0,0,"cs",1,0,0,150,36,0,0,63,13
"466",2,12,750,"4.2_1",6.85494539710933e-05,0.00308929539229727,"ig",25,6,1,148,38,2,1,84,8
"467",2,12,750,"3.3_2",0.0290371647028272,0.152163746814815,"ig",24,4,0,150,40,1,0,86,9
"468",2,12,750,"2.4_2",2.03962382835006e-07,4.59595235988215e-05,"ig",25,7,3,147,36,6,0,80,8
"469",2,12,750,"4.4_2",7.02853331091546e-11,2.37564425908943e-08,"ig",24,13,4,141,35,9,3,77,5
"470",2,12,750,"3.1.4_2.0",0,0,"ig",1,0,0,154,39,0,0,86,8
"471",2,12,750,"4.2_1",6.85494539710933e-05,0.00308929539229727,"kl",25,6,1,148,38,2,1,84,8
"472",2,12,750,"3.3_2",0.0290371647028272,0.152163746814815,"kl",24,4,0,150,40,1,0,86,9
"473",2,12,750,"2.4_2",2.03962382835006e-07,4.59595235988215e-05,"kl",25,7,3,147,36,6,0,80,8
"474",2,12,750,"4.4_2",7.02853331091546e-11,2.37564425908943e-08,"kl",24,13,4,141,35,9,3,77,5
"475",2,12,750,"3.1.4_2.0",0,0,"kl",1,0,0,154,39,0,0,86,8
"476",2,12,750,"4.2_1",6.85494539710933e-05,0.00308929539229727,"cs",25,6,1,148,38,2,1,84,8
"477",2,12,750,"3.3_2",0.0290371647028272,0.152163746814815,"cs",24,4,0,150,40,1,0,86,9
"478",2,12,750,"2.4_2",2.03962382835006e-07,4.59595235988215e-05,"cs",25,7,3,147,36,6,0,80,8
"479",2,12,750,"4.4_2",7.02853331091546e-11,2.37564425908943e-08,"cs",24,13,4,141,35,9,3,77,5
"480",2,12,750,"3.1.4_2.0",0,0,"cs",1,0,0,154,39,0,0,86,8
"481",2,16,750,"4.2_1",0.100558681539101,0.617882410335112,"ig",25,1,0,75,7,0,0,7,2
"482",2,16,750,"3.3_2",0.0635462798800019,0.488150968169106,"ig",24,3,0,73,7,0,0,7,2
"483",2,16,750,"2.4_2",0.0229708153168662,0.33757111204786,"ig",25,3,0,72,7,0,0,7,2
"484",2,16,750,"4.4_2",5.92602791293917e-05,0.0100149871728672,"ig",24,7,0,68,6,0,0,6,2
"485",2,16,750,"3.1.4_2.0",1.22333254637397e-11,8.26972801348802e-09,"ig",1,0,0,75,6,0,0,6,1
"486",2,16,750,"4.2_1",0.100558681539101,0.617882410335112,"kl",25,1,0,75,7,0,0,7,2
"487",2,16,750,"3.3_2",0.0635462798800019,0.488150968169106,"kl",24,3,0,73,7,0,0,7,2
"488",2,16,750,"2.4_2",0.0229708153168662,0.33757111204786,"kl",25,3,0,72,7,0,0,7,2
"489",2,16,750,"4.4_2",5.92602791293917e-05,0.0100149871728672,"kl",24,7,0,68,6,0,0,6,2
"490",2,16,750,"3.1.4_2.0",1.22333254637397e-11,8.26972801348802e-09,"kl",1,0,0,75,6,0,0,6,1
"491",2,16,750,"4.2_1",0.100558681539101,0.617882410335112,"cs",25,1,0,75,7,0,0,7,2
"492",2,16,750,"3.3_2",0.0635462798800019,0.488150968169106,"cs",24,3,0,73,7,0,0,7,2
"493",2,16,750,"2.4_2",0.0229708153168662,0.33757111204786,"cs",25,3,0,72,7,0,0,7,2
"494",2,16,750,"4.4_2",5.92602791293917e-05,0.0100149871728672,"cs",24,7,0,68,6,0,0,6,2
"495",2,16,750,"3.1.4_2.0",1.22333254637397e-11,8.26972801348802e-09,"cs",1,0,0,75,6,0,0,6,1
"496",2,20,750,"4.2_1",0.359130196685258,0.787892651470342,"ig",25,2,0,79,18,0,0,31,8
"497",2,20,750,"3.3_2",0.640932423031777,0.956401243373023,"ig",24,3,1,78,17,1,0,30,8
"498",2,20,750,"2.4_2",0.0532136949933836,0.369630050781925,"ig",25,0,0,81,18,0,0,31,8
"499",2,20,750,"4.4_2",1.39545625055248e-08,3.13977656374309e-06,"ig",24,6,2,74,15,4,1,26,6
"500",2,20,750,"3.1.4_2.0",6.74460487459783e-13,4.55260829035353e-10,"ig",1,0,0,80,17,0,0,30,7
"501",2,20,750,"4.2_1",0.359130196685258,0.787892651470342,"kl",25,2,0,79,18,0,0,31,8
"502",2,20,750,"3.3_2",0.640932423031777,0.956401243373023,"kl",24,3,1,78,17,1,0,30,8
"503",2,20,750,"2.4_2",0.0532136949933836,0.369630050781925,"kl",25,0,0,81,18,0,0,31,8
"504",2,20,750,"4.4_2",1.39545625055248e-08,3.13977656374309e-06,"kl",24,6,2,74,15,4,1,26,6
"505",2,20,750,"3.1.4_2.0",6.74460487459783e-13,4.55260829035353e-10,"kl",1,0,0,80,17,0,0,30,7
"506",2,20,750,"4.2_1",0.359130196685258,0.787892651470342,"cs",25,2,0,79,18,0,0,31,8
"507",2,20,750,"3.3_2",0.640932423031777,0.956401243373023,"cs",24,3,1,78,17,1,0,30,8
"508",2,20,750,"2.4_2",0.0532136949933836,0.369630050781925,"cs",25,0,0,81,18,0,0,31,8
"509",2,20,750,"4.4_2",1.39545625055248e-08,3.13977656374309e-06,"cs",24,6,2,74,15,4,1,26,6
"510",2,20,750,"3.1.4_2.0",6.74460487459783e-13,4.55260829035353e-10,"cs",1,0,0,80,17,0,0,30,7
"511",2,24,750,"4.2_1",0.143594913476166,0.805569864419057,"ig",25,0,0,52,9,0,0,5,1
